from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
1411,3872,28.6911056,1.911018863,secondary,15.28876023,group_2,0.6,0.25,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,2.702324547,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269,1.876614269
1412,2276,84.89440106,6.618265258,secondary,15.28876023,group_2,0.6,0.25,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,12.08985416,11.51414682,12.08985416,12.08985416,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843,5.552732843
1412,1687,242.7375967,17.77891449,secondary,15.28876023,group_2,0.6,0.25,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,27.43522436,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,32.92226923,15.87686595,32.92226923,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595,15.87686595
1413,325,312.0552292,29.19053884,residential,11.2146809,group_3,0.05,0.01,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,60.58412321,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038,27.82560038
1414,767,305.763212,29.93938254,residential,11.2146809,group_3,0.05,0.01,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856,59.3625563,27.26454856,59.3625563,27.26454856,27.26454856,27.26454856,27.26454856,27.26454856
1414,1415,85.29017406,7.945432299,residential,11.2146809,group_3,0.05,0.01,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,15.77019502,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224
1415,1414,85.29017406,8.35134852,residential,11.2146809,group_3,0.05,0.01,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224,16.55870478,7.605225224,16.55870478,7.605225224,7.605225224,7.605225224,7.605225224,7.605225224
1415,2231,94.42616252,7.031706491,secondary,15.28876023,group_2,0.6,0.25,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,13.44727709,6.17618179,6.17618179,12.80693056,6.17618179,6.17618179,12.80693056,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179,6.17618179
1415,2365,95.58452689,8.897721721,secondary,15.28876023,group_2,0.6,0.25,6.251947539,6.251947539,6.251947539,6.251947539,6.251947539,6.251947539,6.251947539,12.96403842,13.61224034,10.80336535,13.61224034,13.61224034,6.251947539,6.251947539,13.61224034,13.61224034,12.96403842,14.97346437,6.251947539,6.251947539,6.251947539,6.251947539,6.251947539,6.251947539
1416,1417,125.7241503,11.71216656,residential,11.2146809,group_3,0.05,0.01,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,23.24645706,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567,11.21067567
1417,1857,94.59382965,8.812139002,residential,11.2146809,group_3,0.05,0.01,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,17.49044551,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328,8.434821328
1418,3544,14.3220852,1.335887393,tertiary,12.92855829,group_3,0.05,0.01,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721,2.297106545,1.107786721,1.107786721,2.411961873,2.297106545,1.595212879,1.107786721,1.107786721,1.107786721,2.411961873,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721,1.107786721
1418,2364,100.7547358,8.940038024,tertiary,12.92855829,group_3,0.05,0.01,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,16.96796087,16.96796087,7.793191904,7.793191904,7.793191904,7.793191904,16.96796087,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904,7.793191904
1419,3138,8.07621554,0.655524228,secondary,15.28876023,group_2,0.6,0.25,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,1.150137899,1.150137899,0.528245287,1.095369428,0.528245287,1.150137899,1.150137899,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287,0.528245287
1419,3139,60.79324369,4.4025141,secondary,15.28876023,group_2,0.6,0.25,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,8.657596275,3.976335738,9.523355902,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738,3.976335738
1420,2104,82.76059187,9.522956296,residential,11.2146809,group_3,0.05,0.01,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334,15.30247404,16.06759774,7.379665334,7.379665334,15.30247404,7.379665334,16.06759774,17.67435751,15.30247404,7.379665334,7.379665334,7.379665334,7.379665334,7.379665334
1420,433,58.72554013,7.357754149,residential,11.2146809,group_3,0.05,0.01,5.236487837,5.236487837,5.236487837,5.236487837,5.236487837,5.236487837,5.236487837,10.85838118,10.85838118,7.540542485,9.048650982,10.85838118,11.40130024,10.85838118,5.236487837,5.236487837,11.40130024,9.048650982,11.40130024,5.236487837,5.236487837,5.236487837,5.236487837,5.236487837
1421,1686,81.13625609,6.608532912,secondary,15.28876023,group_2,0.6,0.25,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,11.55465486,11.55465486,11.55465486,11.55465486,11.55465486,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874,5.306921874
1421,510,77.11707136,6.00089523,secondary,15.28876023,group_2,0.6,0.25,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,10.459315,10.459315,5.044036939,5.044036939,5.044036939,4.203364116,10.98228075,12.08050882,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939,5.044036939
1422,511,78.30012593,7.324417773,residential,11.2146809,group_3,0.05,0.01,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,15.20161828,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794,6.981930794
1423,678,83.57101587,9.175551345,residential,11.2146809,group_3,0.05,0.01,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,12.87693486,7.451929896,7.451929896,16.22493792,7.451929896,16.22493792,15.45232183,17.84743172,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896,7.451929896
1423,1875,73.59853315,9.810879398,residential,11.2146809,group_3,0.05,0.01,6.562695257,6.562695257,6.562695257,6.562695257,6.562695257,6.562695257,6.562695257,11.3403374,14.28882513,14.28882513,13.60840488,13.60840488,14.28882513,13.60840488,13.60840488,13.60840488,13.60840488,6.562695257,14.28882513,6.562695257,6.562695257,6.562695257,6.562695257,6.562695257
1424,1423,44.56177864,4.541099613,residential,11.2146809,group_3,0.05,0.01,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,8.651469468,8.651469468,3.973521765,3.973521765,3.973521765,8.239494731,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765,3.973521765
1426,1427,80.6054114,10.32299956,residential,11.2146809,group_3,0.05,0.01,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,14.90398011,12.41998343,12.41998343,14.90398011,14.90398011,14.90398011,15.64917912,14.90398011,17.21409703,14.90398011,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408
1426,2374,213.8497325,26.61206663,residential,11.2146809,group_3,0.05,0.01,19.06873093,19.06873093,19.06873093,19.06873093,19.06873093,19.06873093,19.06873093,19.06873093,32.95076704,32.95076704,39.54092045,32.95076704,32.95076704,32.95076704,41.51796647,39.54092045,32.95076704,39.54092045,32.95076704,19.06873093,19.06873093,19.06873093,19.06873093,19.06873093
1426,2373,80.93463988,10.97653611,residential,11.2146809,group_3,0.05,0.01,7.216847327,7.216847327,7.216847327,7.216847327,7.216847327,7.216847327,7.216847327,14.96485462,14.96485462,15.71309735,14.96485462,14.96485462,12.47071218,15.71309735,14.96485462,15.71309735,14.96485462,14.96485462,12.47071218,7.216847327,7.216847327,7.216847327,7.216847327,7.216847327
1427,2163,92.62706703,8.664600829,residential,11.2146809,group_3,0.05,0.01,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,17.98312964,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402,8.259447402
1427,1426,80.6054114,10.74491483,residential,11.2146809,group_3,0.05,0.01,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408,15.64917912,15.64917912,14.90398011,14.90398011,14.90398011,14.90398011,14.90398011,15.64917912,15.64917912,14.90398011,12.41998343,7.187490408,7.187490408,7.187490408,7.187490408,7.187490408
1427,1428,205.700181,26.34367644,residential,11.2146809,group_3,0.05,0.01,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,38.03406437,31.69505364,31.69505364,38.03406437,38.03406437,38.03406437,39.93576759,38.03406437,43.92934434,38.03406437,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493
1428,1427,205.700181,26.44140285,residential,11.2146809,group_3,0.05,0.01,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,39.93576759,31.69505364,38.03406437,38.03406437,38.03406437,38.03406437,38.03406437,38.03406437,39.93576759,38.03406437,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493,18.34204493
1428,1429,84.19508284,10.74704674,residential,11.2146809,group_3,0.05,0.01,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,15.56771212,12.97309343,12.97309343,15.56771212,15.56771212,15.56771212,16.34609773,15.56771212,17.12448333,15.56771212,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218
1429,2044,83.17935049,9.882259966,residential,11.2146809,group_3,0.05,0.01,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,12.81658559,12.81658559,15.37990271,15.37990271,12.81658559,16.14889785,15.37990271,17.76378763,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551,7.417005551
1429,2180,85.42757395,9.079220066,residential,11.2146809,group_3,0.05,0.01,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,16.58538035,7.617477011,7.617477011,7.617477011,16.58538035,16.58538035,15.79560033,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011,7.617477011
1429,1428,84.19508284,10.82272312,residential,11.2146809,group_3,0.05,0.01,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,16.34609773,12.97309343,15.56771212,15.56771212,15.56771212,15.56771212,15.56771212,15.56771212,16.34609773,15.56771212,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218,7.507577218
1429,1430,172.4735012,20.50650116,residential,11.2146809,group_3,0.05,0.01,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,31.89043498,15.3792607,15.3792607,31.89043498,31.89043498,31.89043498,33.48495673,31.89043498,26.57536248,26.57536248,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607
1430,1431,84.83117246,10.08613221,residential,11.2146809,group_3,0.05,0.01,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,15.6853254,7.564296587,7.564296587,15.6853254,15.6853254,15.6853254,16.46959167,15.6853254,13.0711045,13.0711045,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587
1430,1429,172.4735012,20.10048867,residential,11.2146809,group_3,0.05,0.01,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,26.57536248,33.48495673,15.3792607,31.89043498,31.89043498,31.89043498,31.89043498,22.1461354,26.57536248,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607,15.3792607
1431,1430,84.83117246,9.810186672,residential,11.2146809,group_3,0.05,0.01,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,13.0711045,16.46959167,7.564296587,15.6853254,13.0711045,16.46959167,15.6853254,10.89258709,13.0711045,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587,7.564296587
1431,1105,145.7557576,13.62938507,residential,11.2146809,group_3,0.05,0.01,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,22.45859256,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,18.7154938,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707,12.9968707
1431,1467,148.8482318,17.21335327,residential,11.2146809,group_3,0.05,0.01,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301,22.93509257,13.27262301,13.27262301,19.11257714,28.89821664,27.52211108,28.89821664,27.52211108,22.93509257,22.93509257,13.27262301,13.27262301,13.27262301,13.27262301,13.27262301
1432,837,73.67466889,6.768758546,residential,11.2146809,group_3,0.05,0.01,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,11.35206868,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192,6.569484192
1433,1434,76.20399524,8.069586058,residential,11.2146809,group_3,0.05,0.01,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,14.0901561,6.795021268,14.79466391,14.79466391,14.0901561,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268
1434,1433,76.20399524,7.765622106,residential,11.2146809,group_3,0.05,0.01,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,14.79466391,14.79466391,14.0901561,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268,6.795021268
1434,2321,74.90023177,7.931524642,residential,11.2146809,group_3,0.05,0.01,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,13.8490896,6.678766203,14.54154408,14.54154408,13.8490896,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203,6.678766203
1435,3589,140.5898407,13.71045898,residential,11.2146809,group_3,0.05,0.01,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,18.05217397,21.66260876,18.05217397,18.05217397,15.04347831,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192,12.53623192
1435,634,87.71383393,9.147109441,residential,11.2146809,group_3,0.05,0.01,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,17.02924747,7.821340144,11.26272981,9.385608173,7.821340144,7.821340144,7.821340144,17.02924747,16.21833092,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144,7.821340144
1436,1435,123.9881357,11.5982049,residential,11.2146809,group_3,0.05,0.01,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,24.07174046,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727,11.05587727
1437,1479,84.4939618,6.315952232,secondary,15.28876023,group_2,0.6,0.25,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,11.45983563,5.526541102,5.526541102,5.526541102,5.526541102,12.03282741,12.03282741,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102,5.526541102
1438,1439,280.973963,19.27930506,secondary,15.28876023,group_2,0.6,0.25,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,40.01364276,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212,18.37781212
1438,2886,131.1122469,9.803676795,secondary,15.28876023,group_2,0.6,0.25,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852,14.81885773,8.575727852,8.575727852,8.575727852,7.146439877,8.575727852,8.575727852,17.78262927,17.78262927,14.81885773,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852,8.575727852
1439,1440,315.5729602,21.65334931,secondary,15.28876023,group_2,0.6,0.25,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,44.94090327,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696,20.64084696
